SatzID	Verb	Satz	Annotator A	Annotator B	Annotator C	Annotator D	Annotator E	Annotator F	Annotator G	Annotator H	Annotator I	Annotator J	
tueba-s78985-0	erzielen	die höchsten Zuwachsraten erzielten aber elektrotechnische Erzeugnisse mit mehr als einer Verdoppelung, Kunststoffwaren, Kinderspielzeug und selbst Christbaumschmuck( + 97 Prozent im ersten Halbjahr 1988).	*	*	76310	*	*	*	76310	*	*	*	
tueba-s79014-0	helfen	Da hilft eigentlich nur noch eins: ein Videorecorder, um etwas davon für schlechtere Zeiten zu bunkern.	*	*	76251	*	*	*	76251	76251	*	*	
tueba-s79156-0	nutzen	Ingrid Strobl nutzte ihr Schlußwort zu einer Anklage gegen eine Gesellschaft, die mit zweierlei Maß mißt.	*	*	*	*	*	*	76258	76258	*	*	
tueba-s79433-0	scheinen	Seinen Freunden scheint er zu glauben.	73621	*	*	*	*	*	73621	*	*	*	
tueba-s79621-0	scheinen	Und obwohl es nicht so scheint, ich bin eigentlich ein ganz optimistischer Mensch, und ich will, daß das auch in der Musik deutlich wird.	*	*	*	*	*	*	73621	73621	*	*	
tueba-s81160-1	nutzen	In den Einbahnstraßen, seien sie nun echt oder unecht, rechtswidrig oder rechtmäßig genutzt, wird er den Radfahrern ganz unmittelbar entgegenkommen und die frontale Begegnung mit ihnen suchen.	*	*	*	*	*	*	76258	76258	*	*	
tueba-s81795-2	finden	Einen Weg, seinen Abteilungsleiter jetzt immer noch zu schonen, könnte Josef Stock wiederum in der Verjährung finden: Bei einfachen disziplinarrechtlichen Verstößen beträgt die Verjährungsfrist nur zwei Jahre.	82307	*	*	*	*	*	129656	*	*	*	
tueba-s83028-0	schreiben	Wenn man ein Buch schreibt, kann man sich nicht immer fragen, wie diese oder jene Stelle interpretiert werden wird.	*	*	*	*	*	*	82842	82842	*	*	
tueba-s84139-0	kaufen	Zum anderen kaufen sie ganze Häuser und üben auf unterschiedliche Weise Druck auf die Mieter aus, damit sie ausziehen.	74296	*	*	*	*	*	74296	*	*	*	
tueba-s85683-4	helfen	viele unter uns Hunden studieren sie, haben ihnen Namen gegeben, suchen ihnen zu helfen, sie zu erziehen, zu veredeln und dergleichen'.	*	*	*	*	*	*	75955	75955	*	*	
tueba-s86220-1	bleiben	Andere Vorfälle sind dagegen von der lokalen Presse weitgehend unberücksichtigt geblieben.	89969	*	*	*	*	*	89969	*	*	*	
tueba-s87553-1	meinen	Mit kodikes aber sind hier nicht etwa irgendwelche Geheimschriften gemeint, wie der Übersetzer irrtümlich vermutet, sondern Kodizes, Handschriften, verschiedene überlieferte Varianten ein und desselben Textes, hier: drei Varianten der mittelalterlichen Chronik Über die Gründung von Monemvassia, die in einer Turiner Handschrift( Codex Taurinensis) sowie zwei Handschriften vom Berg Athos überliefert ist.	*	*	*	*	*	*	74494	87086	*	*	
tueba-s89157-2	arbeiten	Sowohl Alexander Trauner als auch Joseph Kosma, der Komponist, waren Junden und mußten im Geheimen arbeiten.	*	*	*	*	*	*	75278	75278	*	*	
tueba-s89462-1	kaufen	Ich hab` mir ein paar Stücke gekauft, dann ist das eine Art Pflicht geworden, als die Museen sich dafür interessiert haben, dann kam die Methodik dazu, und schließlich mußten Lücken gefüllt werden- inzwischen ist daraus die größte Sammlung zeitgenössischer afrikanischer Kunst entstanden, so an die 1.000 Bilder und an die 1.000 Skulpturen, die sind zum Teil in Hamburg gelagert, zum Teil im Überseemuseum in Bremen.	74296	*	*	*	*	*	74296	*	*	*	
tueba-s89507-1	glauben	Vielleicht liegt es daran- kaum zu glauben nach den letzten, enttäuschenden Konzerten-, daß die Philharmoniker doch zu den besten Orchestern gehören.	77245	*	*	*	*	*	77245	*	*	*	
tueba-s89971-4	nutzen	Befördert wird dies durch eine Reihe von Binnenmarkt-Vorteilen, die denjenigen den meisten Vorsprung geben werden, die am ehesten den Abbau von Grenzkontrollen oder die Standardisierung von Lebensmitteln und technischen Gerätschaften zu nutzen wissen.	76258	*	*	*	*	*	76258	*	*	*	
tueba-s90208-1	benötigen	Hier wird der weibliche Anteil dringend benötigt.	85725	*	*	*	*	*	85725	*	*	*	
tueba-s90219-1	lernen	Und Wahrnehmung kann man lernen.	*	*	*	*	*	*	77485	77499	*	*	
tueba-s90245-3	sorgen	Verloren ging dem Rennverein damit sein Tummelplatz für kostspieligen Zeitvertreib, nicht aber die investierten Gelder: Daß die Finanzierung kein Verlust wurde, dafür hatte schon die Inflation gesorgt.	*	*	*	*	*	*	77427	77427	*	*	
tueba-s90436-3	scheinen	Die Ähnlichkeit beschränkt sich allerdings auf zwei Zeilen gegröhlten Textes, während sie sich wundern oder zumindest genau auszutesten scheinen, warum und wie solche komischen Geräusche aus ihren Instrumenten kommen, wenn sie sich damit genau vor die Amps stellen.	73621	*	*	*	*	*	73621	*	*	*	
tueba-s90592-1	schreiben	Parallel zu dieser' symbolischen Wiedergeburt` im Schrank stehen Reflexionen, wie man zu schreiben beginnen soll und wie sinnlos das Erzählen und Experimentieren letztlich ist.	*	*	*	*	*	*	112174	82842	*	*	
tueba-s90722-3	meinen	Als schließlich Prof. Kleinsteuber von denjenigen Rundfunkstationen im Ausland berichtete, die neben dem öffentlich-rechtlichen und dem kommerzorientierten Funk versuchen einen dritten Weg zu gehen, und meinte, daß es nicht einsehbar sei, warum es bei uns nicht ebensolche Radios gäbe, anwortete ihm Helmut Markwort: So etwas wollen wir hier nicht, und hatte die Lacher auf seiner Seite.	*	*	*	*	*	*	77271	78743	*	*	
tueba-s90796-0	scheinen	Musikalisch schien der Integrationsversuch volkstümlicher Heimatkunst dagegen eher ein Fehlschlag: Otto M. Zykan trat vor dem Wiener Rathaus mit einer Soloarie auf.	*	*	*	*	*	*	73621	73621	*	*	
tueba-s90918-1	kaufen	Da muß ich mir jetzt doch 'ne Umweltkarte kaufen, obwohl die in meiner WeGe ja gesagt haben, das wäre ja auch der letzte Quatsch, daß man jetzt wegen Rot-Grün plötzlich alle Gesetze befolgen müßte.'	74296	*	*	*	*	*	74296	*	*	*	
tueba-s92165-0	lernen	Als gute Pavlovsche Hunde lernen wir schnell, Grundregeln und Tabus zu beachten, so daß intelligente und überarbeitete Zensoren merken: Sie können sich darauf verlassen, daß Korrespondenten( und Autoren der israelischen Medien) gewöhnlich selbst den Rotstift ansetzen.	77485	*	*	*	*	*	77485	*	*	*	
tueba-s92263-0	lernen	OSTLER LERNEN KAUFEN	77485	*	77485	*	*	*	77485	*	*	*	
tueba-s92689-1	scheinen	Daß es nach der ersten Probephase weitergeht, scheint sicher zu sein; in welcher Größenordnung jedoch, hängt vom Erfolg ab.	73621	*	*	*	*	*	73621	*	*	*	
tueba-s92726-1	spüren	Ein Resultat dieser Politik bekommt das Theaterhaus jetzt hautnah zu spüren: Die Stadt will direkt neben der Reithalle ständige Wohncontainer aufstellen- für Obdachlose und Drogenabhängige.	*	*	*	*	*	*	82488	82488	*	*	
tueba-s92738-4	nutzen	Eine Sperrung, die alsbald wieder aufgehoben wird, weil sie vor Gericht keinen Bestand hat, schadet mehr, als daß sie nutzt.	*	*	*	*	*	*	129218	129218	*	*	
tueba-s92977-0	finden	Als der Bootsbauer Erwin Belitz am nächsten Morgen den umgebauten Feuerlöscher vor der Tür der Werkstatt findet, spannt er das' Ding' kurzerhand in seinen Schraubstock, um festzustellen, was es damit auf sich hat.	82307	*	*	*	*	*	82307	*	*	*	
tueba-s95245-0	gelangen	Um dorthin zu gelangen, müssen die Einwohner, die sich auf vier Orte und zahllose Streusiedlungen verteilen, entweder die Bergstiefel schnüren und in einem mehrstündigen Fußmarsch den Hochtannberg-Paß überschreiten.	*	*	*	*	*	*	73415	81829	*	*	
tueba-s95553-3	lernen	Randers( taz)-' Schnappen und schmeißen' sollten sie erst mal lernen, bevor sie zu einer Weltmeisterschaft fahren, witzelte vor Jahren ein bekannter Männer-Trainer, als er sich mal zu einem Bundesliga-Spiel der Frauen verirrt hatte.	77499	*	*	*	*	*	77485	*	*	*	
tueba-s95832-0	bleiben	Doch das bleibt sie in der Bundesrepublik auch nach der Entscheidung des ehemaligen Verteidigungsministers Rupert Scholz.	73680	*	*	*	*	*	89969	73680	*	*	
tueba-s96180-4	mögen	' Josimo Moraes hat sein Schicksal selbst herbeigeführt', gab der Generalstaatsanwalt damals zu Protokoll,' er hatte Feinde wegen seiner Einstellung, seiner Aktivitäten und Beschwerden, und nicht jeder mochte ihn.	*	*	*	*	*	*	74626	74626	*	*	
tueba-s96580-3	finden	Das Landesjugendpfarramt begründete am Wochenende den Austritt damit, daß Initiativanträge, in denen die Kirchenjugend ihre grundlegenden Vorstellungen für einen weiteren Verbleib zusammengefaßt hatte, während der Vollversammlung beider Jugendringe am vergangenen Dienstag keine Mehrheit gefunden hätten.	77553	*	*	*	*	*	82307	*	*	*	
tueba-s97108-0	bleiben	Der Schmerz bliebe bis zuletzt?	89969	*	*	*	*	*	73680	*	*	*	
tueba-s98080-2	lernen	Die deutschen Charaktere zeichnet der Film durchaus differenziert, so daß die Hauptfiguren am Ende beide eine Lektion erhalten und gelernt haben: Clift ist in seiner Gutgläubigkeit von einem kalt berechnenden deutschen Fräuleinwunder ausgenutzt worden( Cornell Borchers, die dann in den Fünfzigern noch eine kurze amerikanische Karriere bei Universal erlebte), aber auch Douglas beginnt- vornehmlich angeregt durch eine positive Erfahrung in Gestalt Bruni Löbels- langsam umzudenken.	77485	*	*	*	*	*	77485	*	*	*	
tueba-s99268-0	nutzen	Ob sich ein Raum besser durch eine hohe Schrankküche oder eine schräg ins Zimmer gestellte lange Tafel nutzen ließe: Dabei kann der Computer nicht helfen, obwohl auch abstraktere Darstellungen denkbar wären.	76258	*	*	*	*	*	76258	*	*	*	
tueba-s99696-0	bleiben	Daß die Amerikanerinnen überhaupt im Spiel blieben, lag an der überragenden Leistung der kleinen Spielmacherin Dawn Staley, die ihre Kolleginnen unermüdlich mit besten Vorlagen versorgte.	73646	*	*	*	*	*	73680	*	*	*	
tueba-s100006-10	bleiben	Klar, daß Matthäus mit seinen Bild-Freunden reden wird, aber auch die werden vorsichtiger sein als 1994, als sie Vogts ans Kreuz schlagen wollten, seine Rücktrittserklärung abgedruckt(' Unterschreiben Sie hier') hatten- und danach blöd dastanden, als er blieb und dafür den Kapitän entfernte.	73646	*	*	*	*	*	89969	*	*	73646	
tueba-s100594-3	funktionieren	Wie man mit weniger Geld mehr ausgeben kann, ist ein Verfahren, das nur im Märchen funktioniert.	*	*	*	*	*	*	73503	73503	*	*	
tueba-s100633-4	nutzen	Zwar könne man, so Mutz, selbstverständlich nicht mit Waffen Frieden schaffen, doch müsse man so präzise wie möglich die Bedingungen formulieren, unter denen militärische Mittel als Voraussetzungen einer Konfliktregelung genutzt werden können.	76258	*	76258	*	*	*	76258	*	*	*	
tueba-s100744-0	finden	Worte findet der Lokalschef vom Fehmarnschen Tageblatt:	*	*	*	*	*	*	82307	82307	*	*	
tueba-s101357-0	nutzen	So nutzten sie etwa die militärische Verwicklung Nigerias in den liberianischen Bürgerkrieg, um den Freihafen von Monrovia zum Umschlagplatz zu machen.	*	*	*	*	*	*	76258	76258	*	*	
tueba-s101397-3	nutzen	Dank seiner Erdöleinnahmen konnte sich das Land eine gewisse politische Unabhängigkeit bewahren- mag es sie auch dazu nutzen, der internationalen Gemeinschaft zu trotzen und dunkle Geschäfte zu fördern.	129218	*	*	*	*	*	76258	*	*	*	
tueba-s101701-4	versuchen	Oder anders gesagt: Die Majors überlassen den unabhängigen Unternehmen die Mühe, die Künstler und die Repertoires aufzubauen, in denen ein Potential schlummert, und versuchen gleichzeitig, die unabhängigen Unternehmen über den Vertrieb in ihrem Einflußbereich zu halten.	*	*	77560	*	*	*	112506	*	*	*	
tueba-s8907-1	vergessen	Inzwischen hatte er aber vergessen, welchen Fahrpreis das Taxameter angezeigt hatte, als er es ausschaltete.	*	*	77698	*	*	*	*	77698	*	*	
tueba-s16798-1	planen	Das Nationalparkgesetz müsse wie geplant in diesem Jahr verabschiedet werden, sonst sei das Schicksal der geplanten Reform nach der Landtagswahl Ende Februar nächsten Jahres vollkommen unsicher.	*	*	77345	*	*	*	*	77345	*	*	
tueba-s23587-2	besuchen	Und die strafen ihn mit Nichtachtung, nur selten kann man an den Universitäten Seminare über Anders besuchen, wenngleich eine Beschäftigung mit seinen Schriften einen fruchtbaren Erkenntnisprozeß in Gang setzen könnte:	*	*	77483	*	*	*	*	77483	*	*	
tueba-s36425-2	dauern	Denn mit gängigen Verfahren war dem Moabiter Werder noch nie beizukommen: Acht Jahre dauerte das Gezänk um das Grundstück, um Hochhäuser oder Flachbauten und Kitas an der Spree.	*	*	73289	*	*	*	*	73289	*	*	
tueba-s37390-0	bleiben	Ausländische StudentInnen bleiben meist unter sich	89970	*	1	*	*	*	*	73680	*	*	
tueba-s42883-0	lernen	Dabei lernt man auch etwas, zum Beispiel passive Anpassung, die fragwürdige Kunst des heimlichen Durchschlängelns oder die Neigung zu unproduktiver Rebellion.	77485	*	77485	*	*	*	*	*	*	*	
tueba-s50809-1	erzählen	Linear wird ein Tag im Leben des Unholds erzählt.	78959	*	78960	*	*	*	*	78960	*	*	
tueba-s51683-0	dauern	Da der Rückflug zur Erde über 70 Jahre dauern würde, ist das Hauptziel der 140-köpfigen Besatzung, einen Weg zu finden, der sie schneller nach Hause bringt...	*	*	73289	*	*	*	*	73289	*	*	
tueba-s52382-0	glauben	Glaubt nicht, sie verstünden nichts von der Macht.	77245	*	77245	*	*	*	*	*	*	*	
tueba-s61687-1	bleiben	' Unser Land ist das einzige, was uns geblieben ist, nachdem der algerische Traum von Stärke und Modernität, vom Japan des Maghreb ausgeträumt ist.'	*	*	89969	*	*	*	*	89969	*	*	
tueba-s67373-1	bemerken	Auf diese Weise wurden sie intelligent und bemerkten die Eigentümlichkeit der Zahlen und Figuren.	*	*	82276	*	*	*	*	82276	*	*	
tueba-s74405-0	bleiben	Die Tatsache, daß der Status der Stadt unangetastet bleibe und akzeptiert werde' dürfe nicht zu einem' Denkverbot' verkommen, meinte Momper und unterstützte damit die Diskussionen in der AL um eine Änderung des sogenannten' inneren Status'.	89970	*	73680	*	*	*	*	*	*	*	
tueba-s77853-5	überprüfen	Diese Delegationen sind einem Diktat unterworfen, und einigen hat man schon zu verstehen gegeben, daß nach dem Kongreß ihre persönlichen Parteiakten überprüft werden.	*	*	76067	*	*	*	*	76067	*	*	
tueba-s85245-1	ertragen	' Italien im Fernsehen kann ich nicht ertragen'	77454	*	74518	*	*	*	*	*	*	*	
tueba-s86622-3	erkennen	Auch Arno hat Mühe, sucht blind im Teller nach einem besonders zähen Stück und läßt jetzt seine Gottähnlichkeit durch das FallenLassen eines Knorpels deutlich erkennen.	*	*	77611	*	*	*	*	77611	*	*	
tueba-s88287-1	finden	' Wichtig ist', findet Jednosc indessen,' daß die nachfolgenden Generationen aus dieser enormen Niederlage Schlüsse gezogen haben: 1956, 1970, 1980.	77273	*	77273	*	*	*	*	*	*	*	
tueba-s97442-4	überprüfen	Wenige Tage zuvor hatte die staatliche Ölgesellschaft Pertamina, die rund die Hälfte der indonesischen Deviseneinkünfte sichert, eine erstaunliche Ankündigung gemacht: Sie werde ihre Verträge mit 120 Suharto-Firmen' überprüfen'.	*	*	76067	*	*	*	*	76067	*	*	
tueba-s268-0	bleiben	Allerdings blieb sie trotz des Erfolges auf Distanz zur Popszene: keine Drogengeschichten, keine wilden Affären, kein Klatsch.	73680	*	*	*	*	*	*	73680	*	*	
tueba-s579-2	danken	Diskriminierung gebe es immer noch, sagt sie und dankt den Paaren, daß sie den Mut hatten,' hier nicht nur symbolisch anzutreten, sondern auch um den politischen Rückenwind für eine Bundesregelung zu liefern'.	76229	*	*	*	*	*	*	76229	*	*	
tueba-s640-1	ermöglichen	Mal spektakulär, mal weniger aufregend führt der Pfad an zufällig entstandenen und bewußt geschaffenen' Oasen des Lebens' vorbei- zum Beispiel der stinknormalen Buche an Station vier, die 7000 Tierarten, darunter 5000 Insekten, das Leben ermöglicht.	76087	*	*	*	*	*	*	76087	*	*	
tueba-s693-2	bleiben	In Hamburg sind gestern mehrere Bankfilialen wegen eines Warnstreiks geschlossen geblieben.	89970	*	*	*	*	*	*	73646	*	*	
tueba-s4980-3	ermöglichen	Wenn Radunski im Senat grünes Licht bekommt, will er mit den Vertragsverhandlungen schnell beginnen und so eine Wiedereröffnung der seit zwei Jahren geschlossenen Operettenbühne am 31. Dezember dieses Jahres ermöglichen, teilte sein Sprecher Axel Wallrabenstein mit.	76087	*	*	*	*	*	*	82764	*	*	
tueba-s5345-4	finden	Ich bin weder ausgesprochene Meat-Loaf-FanIn noch in dem Konzert gewesen, aber vielleicht hätte ich gerade deshalb gern mehr erfahren, als daß Herr Schmitt seine Mitbesucher häßlich und Meat Loaf zu fett fand.	77273	*	*	*	*	*	*	77273	*	*	
tueba-s5410-1	schreiben	Um doch noch an eine Stelle in Berlin zu kommen, schrieb der Beamte Anfang dieses Jahres einen herzerweichenden Brief an Rupert Scholz, Mitglied des Deutsches Bundestages und Bundesminister a. D., Vorsitzender des Rechtsausschusses und Vorsitzender der Landesgruppe Berlin der CDU-/CSU-Bundestagsfraktion.	78687	*	*	*	*	*	*	78962	*	*	
tueba-s6197-2	ermöglichen	Ihre Eltern zogen aus einem Dorf im Kosovo in die Stadt, um Geld zu verdienen und den Kindern eine gute Schulbildung zu ermöglichen.	76087	*	*	*	*	*	*	82764	*	*	
tueba-s6294-0	glauben	Glaubst du das, Sabrije?	78334	*	*	*	*	*	*	77245	*	*	
tueba-s7340-1	glauben	Wir alle haben an ein schnelles Ende des Kriegs geglaubt.	78334	*	*	*	*	*	*	77245	*	*	
tueba-s8505-1	finden	Denn nicht nur nach Jamaika strahlte die afroamerikanische Musik, auch ins Motherland nach Afrika fand sie ihren Weg.	82307	*	*	*	*	*	*	82307	*	*	
tueba-s11670-0	suchen	Die Schuld an den doch wieder zu konstatierenden Straßenschlachten seitens der Polizei jetzt allein bei einem harten Kern krawallwütiger DemonstrantInnen oder allenfalls bei einzelnen Beamten zu suchen und auf die vorherige Ankündigung einer Deeskalation zu verweisen, das greift nach den innenpolitischen Debatten der jüngeren Vergangenheit jedoch zu kurz.	77422	*	*	*	*	*	*	77422	*	*	
tueba-s12194-0	glauben	Vielleicht glaubt man in Brüssel, durch verstärktes Leiden der Zivilbevölkerung jetzt den innenpolitischen Druck auf Miloevic erhöhen zu können.	77245	*	*	*	*	*	*	77245	*	*	
tueba-s13623-2	schreiben	Die jungen Hamburger Autoren Nadine Barth, Stefan Beuse und Michael Weins geben Schülern der 9. bis 13. Klasse Nachhilfe in Poetry Slam: Poeten heißen heute Poets und schreiben nicht mehr einsam in der ärmlichen Mansarde, sondern tragen ihre Texte in Clubs und Kneipen vor.	82842	*	*	*	*	*	*	82842	*	*	
tueba-s17815-2	glauben	Ich reagiere skeptisch, kann das Wunder nicht so recht glauben.	77229	*	*	*	*	*	*	78334	*	*	
tueba-s19732-0	finden	' Konstruktive Mängel' fanden sie auch bei den Gurtsystemen, den Verstell- und Befestigungsösen sowie den Nähten.	82307	*	*	*	*	*	*	82307	*	*	
tueba-s26945-1	machen	Das Fernsehen ist auf dem besten Wege, sich überflüssig zu machen.	87005	*	*	*	*	*	*	87005	*	*	
tueba-s29259-2	finden	Auf die Bitte des Vorsitzenden Valeri Sorkin, sich historisch nicht allzuweit zu entfernen, und sich mehr auf die Zeit vor zwei Jahren zu besinnen findet Makarov schnell eine Antwort: Um sechs Millionen alter Rubel habe sich damals der Streit zwischen der Partei und dem staatlichen Fernsehen wegen der Ausstrahlungskosten des Parteitages gedreht.	77553	*	*	*	*	*	*	82307	*	*	
tueba-s30828-0	bleiben	Bis dahin bleibe eine Brandwache an Bord, die das Feuer unter Kontrolle halten soll.	73646	*	*	*	*	*	*	73646	*	*	
tueba-s37328-1	ermöglichen	Ein Netz soll ermöglichen, daß sich die Lernenden während der Arbeit mit anderen austauschen können.	82764	*	*	*	*	*	*	76087	*	*	
tueba-s41429-1	beginnen	Allerdings erfuhr sie einen plötzlichen Anstieg, als Deutschlands marktführender Fernsehsender begann, den Kampf Maske gegen Graziano zu übertragen.	83406	*	*	*	*	*	*	83406	*	*	
